url;title;category;stars;price;in_stock
http://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html;Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book);Childrens;4;£52.88;In stock (2 available)
http://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html;Neither Here nor There: Travels in Europe;Travel;3;£38.95;In stock (3 available)
http://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html;Catastrophic Happiness: Finding Joy in Childhood's Messy Years;Parenting;2;£37.35;In stock (3 available)
http://books.toscrape.com/catalogue/off-sides-off-1_38/index.html;Off Sides (Off #1);New Adult;5;£39.45;In stock (1 available)
http://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html;A Walk in the Woods: Rediscovering America on the Appalachian Trail;Nonfiction;4;£30.48;In stock (3 available)
http://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html;Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1);Sequential Art;4;£18.51;In stock (1 available)
http://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html;Career of Evil (Cormoran Strike #3);Mystery;2;£24.72;In stock (3 available)
http://books.toscrape.com/catalogue/of-mice-and-men_37/index.html;Of Mice and Men;Classics;2;£47.11;In stock (1 available)
http://books.toscrape.com/catalogue/while-you-were-mine_97/index.html;While You Were Mine;Historical Fiction;5;£41.32;In stock (1 available)
http://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html;A Visit from the Goon Squad;Default;5;£14.08;In stock (3 available)
http://books.toscrape.com/catalogue/naked_197/index.html;Naked;Humor;3;£31.69;In stock (3 available)
http://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html;Breaking Dawn (Twilight #4);Default;5;£35.28;In stock (3 available)
http://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html;Morning Star (Red Rising #3);Default;1;£29.40;In stock (3 available)
http://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html;Where Lightning Strikes (Bleeding Stars #3);Romance;3;£39.77;In stock (1 available)
http://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html;A Storm of Swords (A Song of Ice and Fire #3);Fantasy;2;£31.22;In stock (3 available)
http://books.toscrape.com/catalogue/myriad-prentor-1_36/index.html;Myriad (Prentor #1);Fantasy;4;£58.75;In stock (1 available)
http://books.toscrape.com/catalogue/when-im-gone_95/index.html;When I'm Gone;Fiction;3;£51.96;In stock (1 available)
http://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html;Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing;Nonfiction;1;£57.83;In stock (3 available)
http://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html;A Heartbreaking Work of Staggering Genius;Autobiography;5;£54.29;In stock (3 available)
http://books.toscrape.com/catalogue/brave-enough_135/index.html;Brave Enough;Nonfiction;5;£51.32;In stock (3 available)
http://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html;My Perfect Mistake (Over the Top #1);Romance;2;£38.92;In stock (1 available)
http://books.toscrape.com/catalogue/ways-of-seeing_94/index.html;Ways of Seeing;Art;5;£39.51;In stock (1 available)
http://books.toscrape.com/catalogue/boy-meets-boy_134/index.html;Boy Meets Boy;Young Adult;3;£21.12;In stock (3 available)
http://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html;8 Keys to Mental Health Through Exercise;Psychology;1;£31.04;In stock (3 available)
http://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html;Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1);Sequential Art;4;£39.39;In stock (1 available)
http://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html;Midnight Riot (Peter Grant/ Rivers of London - books #1);Fantasy;2;£55.46;In stock (3 available)
http://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html;Vampire Knight, Vol. 1 (Vampire Knight #1);Paranormal;1;£15.40;In stock (1 available)
http://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html;Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen;Nonfiction;2;£27.35;In stock (3 available)
http://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html;Me Talk Pretty One Day;Autobiography;2;£57.60;In stock (3 available)
http://books.toscrape.com/catalogue/meditations_33/index.html;Meditations;Philosophy;2;£25.89;In stock (1 available)
http://books.toscrape.com/catalogue/girlboss_113/index.html;#GIRLBOSS;Add a comment;1;£50.96;In stock (3 available)
http://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html;Manuscript Found in Accra;Add a comment;2;£34.98;In stock (3 available)
http://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html;Blink: The Power of Thinking Without Thinking;Nonfiction;5;£21.74;In stock (3 available)
http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html;The Suffragettes (Little Black Classics, #96);Nonfiction;2;£11.89;In stock (2 available)
http://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html;Vampire Girl (Vampire Girl #1);Fantasy;2;£53.82;In stock (1 available)
http://books.toscrape.com/catalogue/matilda_32/index.html;Matilda;Childrens;1;£28.34;In stock (1 available)
http://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html;Twenty Love Poems and a Song of Despair;Poetry;4;£30.95;In stock (1 available)
http://books.toscrape.com/catalogue/lust-wonder_191/index.html;Lust & Wonder;Autobiography;2;£11.87;In stock (3 available)
http://books.toscrape.com/catalogue/lost-among-the-living_31/index.html;Lost Among the Living;Historical Fiction;4;£27.70;In stock (1 available)
http://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html;The Sense of an Ending;Add a comment;3;£31.38;In stock (2 available)
http://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html;Black Flags: The Rise of ISIS;Nonfiction;1;£40.87;In stock (3 available)
http://books.toscrape.com/catalogue/lila-gilead-3_190/index.html;Lila (Gilead #3);Fiction;3;£12.47;In stock (3 available)
http://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html;Lord of the Flies;Add a comment;3;£24.89;In stock (1 available)
http://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html;Black Butler, Vol. 1 (Black Butler #1);Sequential Art;1;£49.31;In stock (3 available)
http://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html;The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2);Sequential Art;1;£54.81;In stock (2 available)
http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html;Travels with Charley: In Search of America;Nonfiction;5;£57.82;In stock (1 available)
http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html;Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3);Science Fiction;2;£33.26;In stock (3 available)
http://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html;Three Wishes (River of Time: California #1);Science Fiction;2;£44.18;In stock (1 available)
http://books.toscrape.com/catalogue/big-little-lies_129/index.html;Big Little Lies;Fiction;1;£22.11;In stock (3 available)
http://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html;Listen to Me (Fusion #1);Romance;3;£58.99;In stock (1 available)
http://books.toscrape.com/catalogue/the-course-of-love_109/index.html;The Course of Love;Fiction;3;£16.78;In stock (2 available)
http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html;Life Without a Recipe;Autobiography;5;£59.04;In stock (3 available)
http://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html;Sugar Rush (Offensive Line #2);Sports and Games;1;£24.42;In stock (2 available)
http://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html;This One Moment (Pushing Limits #1);Romance;1;£48.71;In stock (1 available)
http://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html;Kitchens of the Great Midwest;Fiction;5;£57.20;In stock (1 available)
http://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html;Between Shades of Gray;Historical Fiction;5;£20.79;In stock (3 available)
http://books.toscrape.com/catalogue/life-after-life_187/index.html;Life After Life;Default;2;£26.13;In stock (3 available)
http://books.toscrape.com/catalogue/the-zombie-room_87/index.html;The Zombie Room;Default;5;£19.69;In stock (1 available)
http://books.toscrape.com/catalogue/jane-eyre_27/index.html;Jane Eyre;Default;5;£38.43;In stock (1 available)
http://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html;Best of My Love (Fool's Gold #20);Romance;2;£27.41;In stock (3 available)
http://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html;Saga, Volume 2 (Saga (Collected Editions) #2);Sequential Art;3;£11.75;In stock (2 available)
http://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html;Letter to a Christian Nation;Nonfiction;1;£22.20;In stock (3 available)
http://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html;Run, Spot, Run: The Ethics of Keeping Pets;Philosophy;1;£20.02;In stock (2 available)
http://books.toscrape.com/catalogue/beowulf_126/index.html;Beowulf;Classics;2;£38.35;In stock (3 available)
http://books.toscrape.com/catalogue/imperfect-harmony_26/index.html;Imperfect Harmony;Romance;4;£34.74;In stock (1 available)
http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html;The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine);Sequential Art;2;£36.52;In stock (1 available)
http://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html;Let's Pretend This Never Happened: A Mostly True Memoir;Nonfiction;1;£45.11;In stock (3 available)
http://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html;New Moon (Twilight #2);Young Adult;4;£12.86;In stock (2 available)
http://books.toscrape.com/catalogue/icing-aces-hockey-2_25/index.html;Icing (Aces Hockey #2);Sports and Games;4;£40.44;In stock (1 available)
http://books.toscrape.com/catalogue/the-tumor_85/index.html;The Tumor;Nonfiction;5;£41.56;In stock (1 available)
http://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html;Beautiful Creatures (Caster Chronicles #1);Default;5;£21.55;In stock (3 available)
http://books.toscrape.com/catalogue/legend-legend-1_184/index.html;Legend (Legend #1);Young Adult;4;£43.69;In stock (3 available)
http://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html;The Story of Hong Gildong;Classics;4;£43.19;In stock (1 available)
http://books.toscrape.com/catalogue/life_104/index.html;Life;Music;5;£31.58;In stock (2 available)
http://books.toscrape.com/catalogue/awkward_124/index.html;Awkward;Sequential Art;2;£38.02;In stock (3 available)
http://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html;Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1);Sequential Art;3;£45.24;In stock (1 available)
http://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html;Lean In: Women, Work, and the Will to Lead;Default;1;£25.02;In stock (3 available)
http://books.toscrape.com/catalogue/ash_123/index.html;Ash;Fantasy;4;£22.06;In stock (3 available)
http://books.toscrape.com/catalogue/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html;Having the Barbarian's Baby (Ice Planet Barbarians #7.5);Science Fiction;4;£34.96;In stock (1 available)
http://books.toscrape.com/catalogue/the-silent-wife_83/index.html;The Silent Wife;Fiction;5;£12.34;In stock (1 available)
http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html;Lamb: The Gospel According to Biff, Christ's Childhood Pal;Humor;5;£55.50;In stock (3 available)
http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html;Kindle Paperwhite User's Guide;Nonfiction;3;£34.00;In stock (2 available)
http://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html;Giant Days, Vol. 1 (Giant Days #1-4);Sequential Art;4;£56.76;In stock (1 available)
http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html;H is for Hawk;Nonfiction;5;£57.42;In stock (2 available)
http://books.toscrape.com/catalogue/are-we-there-yet_122/index.html;Are We There Yet?;Childrens;3;£10.66;In stock (3 available)
http://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html;The Silent Twin (Detective Jennifer Knight #3);Fantasy;3;£36.25;In stock (1 available)
http://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html;Lady Renegades (Rebel Belle #3);Young Adult;5;£53.04;In stock (3 available)
http://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html;Fruits Basket, Vol. 1 (Fruits Basket #1);Sequential Art;5;£40.28;In stock (1 available)
http://books.toscrape.com/catalogue/the-selfish-gene_81/index.html;The Selfish Gene;Science;1;£29.45;In stock (1 available)
http://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html;Are We Smart Enough to Know How Smart Animals Are?;Nonfiction;1;£56.58;In stock (3 available)
http://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html;Girl Online On Tour (Girl Online #2);Young Adult;1;£53.47;In stock (2 available)
